Conference,Year,DOI,Author,AuthorOrder,AuthorOrderRank,CareerAge,CumPaper,AuthorsFirstName,Gender
VAST,2019,10.1109/TVCG.2019.2934655,xiaoru lin,3,Middle,2,1,xiaoru
VAST,2019,10.1109/TVCG.2019.2934655,hairong wang,4,Middle,12,1,hairong
VAST,2019,10.1109/TVCG.2019.2934655,xiaoyan kui,5,Middle,8,1,xiaoyan
VAST,2019,10.1109/TVCG.2019.2934655,fangfang zhou,6,Middle,10,2,fangfang
VAST,2019,10.1109/TVCG.2019.2934655,jinsong wang,7,Middle,31,2,jinsong
VAST,2019,10.1109/TVCG.2019.2934655,yi chen 0007,8,Middle,14,2,yi
VAST,2019,10.1109/TVCG.2019.2934655,wei chen 0001,9,Last,17,26,wei
VAST,2019,10.1109/TVCG.2019.2934595,sebastian gehrmann,1,First,16,3,sebastian
VAST,2019,10.1109/TVCG.2019.2934595,hendrik strobelt,2,Middle,11,13,hendrik
VAST,2019,10.1109/TVCG.2019.2934595,robert krüger,3,Middle,8,4,robert
VAST,2019,10.1109/TVCG.2019.2934595,hanspeter pfister,4,Middle,28,47,hanspeter
VAST,2019,10.1109/TVCG.2019.2934595,alexander m. rush,5,Last,10,3,alexander
InfoVis,2019,10.1109/TVCG.2019.2934285,katy williams,1,First,2,1,katy
InfoVis,2019,10.1109/TVCG.2019.2934285,alex bigelow,2,Middle,6,3,alex
InfoVis,2019,10.1109/TVCG.2019.2934285,katherine e. isaacs,3,Last,9,3,katherine
SciVis,2019,10.1109/TVCG.2019.2934335,tobias rapp,1,First,1,1,tobias
SciVis,2019,10.1109/TVCG.2019.2934335,christoph peters 0002,2,Middle,5,1,christoph
SciVis,2019,10.1109/TVCG.2019.2934335,carsten dachsbacher,3,Last,17,3,carsten
InfoVis,2019,10.1109/TVCG.2019.2934283,evanthia dimara,1,First,8,4,evanthia
InfoVis,2019,10.1109/TVCG.2019.2934283,charles perin,2,Last,7,10,charles
InfoVis,2019,10.1109/TVCG.2019.2934287,jessica hullman,1,First,9,10,jessica
InfoVis,2019,10.1109/TVCG.2019.2934811,min lu,1,First,25,3,min
InfoVis,2019,10.1109/TVCG.2019.2934811,shuaiqi wang,2,Middle,14,1,shuaiqi
InfoVis,2019,10.1109/TVCG.2019.2934811,joel lanir,3,Middle,14,2,joel
InfoVis,2019,10.1109/TVCG.2019.2934811,noa fish,4,Middle,7,1,noa
InfoVis,2019,10.1109/TVCG.2019.2934811,yang yue,5,Middle,26,1,yang
InfoVis,2019,10.1109/TVCG.2019.2934811,daniel cohen-or,6,Middle,31,7,daniel
InfoVis,2019,10.1109/TVCG.2019.2934811,hui huang 0004,7,Last,14,2,hui
VAST,2019,10.1109/TVCG.2019.2934666,doris jung lin lee,1,First,4,1,doris
VAST,2019,10.1109/TVCG.2019.2934666,john lee 0005,2,Middle,4,1,john
VAST,2019,10.1109/TVCG.2019.2934666,tarique siddiqui,3,Middle,4,1,tarique
VAST,2019,10.1109/TVCG.2019.2934666,jaewoo kim,4,Middle,19,1,jaewoo
VAST,2019,10.1109/TVCG.2019.2934666,karrie karahalios,5,Middle,22,1,karrie
VAST,2019,10.1109/TVCG.2019.2934666,aditya g. parameswaran,6,Last,12,1,aditya
InfoVis,2020,10.1109/TVCG.2020.3029412,alireza karduni,1,First,7,2,alireza
InfoVis,2020,10.1109/TVCG.2020.3029412,douglas markant,2,Middle,12,1,douglas
InfoVis,2020,10.1109/TVCG.2020.3029412,ryan wesslen,3,Middle,4,3,ryan
InfoVis,2020,10.1109/TVCG.2020.3029412,wenwen dou,4,Last,13,13,wenwen
InfoVis,2020,10.1109/TVCG.2020.3029413,madison a. elliott,1,First,1,1,madison
InfoVis,2020,10.1109/TVCG.2020.3029413,christine nothelfer,2,Middle,8,3,christine
InfoVis,2020,10.1109/TVCG.2020.3029413,cindy xiong,3,Middle,2,3,cindy
InfoVis,2020,10.1109/TVCG.2020.3029413,danielle albers szafir,4,Last,10,6,danielle
SciVis,2020,10.1109/TVCG.2020.3028947,jakob jakob,1,First,1,1,jakob
SciVis,2020,10.1109/TVCG.2020.3028947,markus h. gross,2,Middle,31,15,markus
SciVis,2020,10.1109/TVCG.2020.3028947,tobias günther,3,Last,18,9,tobias
InfoVis,2020,10.1109/TVCG.2020.3028948,fritz lekschas,1,First,8,3,fritz
InfoVis,2020,10.1109/TVCG.2020.3028948,xinyi zhou,2,Middle,5,1,xinyi
InfoVis,2020,10.1109/TVCG.2020.3028948,wei chen 0001,3,Middle,18,27,wei
InfoVis,2020,10.1109/TVCG.2020.3028948,nils gehlenborg,4,Middle,16,6,nils
InfoVis,2020,10.1109/TVCG.2020.3028948,benjamin bach,5,Middle,11,9,benjamin
InfoVis,2020,10.1109/TVCG.2020.3028948,hanspeter pfister,6,Last,29,48,hanspeter
InfoVis,2020,10.1109/TVCG.2020.3028953,wouter meulemans,1,First,11,3,wouter
InfoVis,2020,10.1109/TVCG.2020.3028953,max sondag,2,Middle,4,2,max
InfoVis,2020,10.1109/TVCG.2020.3028953,bettina speckmann,3,Last,24,6,bettina
InfoVis,2020,10.1109/TVCG.2020.3028891,leilani battle,1,First,12,2,leilani
InfoVis,2020,10.1109/TVCG.2020.3028891,carlos scheidegger,2,Last,16,17,carlos
SciVis,2020,10.1109/TVCG.2020.3028893,huan liu,1,First,26,1,huan
SciVis,2020,10.1109/TVCG.2020.3028893,hui zhang 0006,2,Last,19,5,hui
InfoVis,2020,10.1109/TVCG.2020.3028975,tariq yousef,1,First,5,1,tariq
InfoVis,2020,10.1109/TVCG.2020.3028975,stefan jänicke,2,Last,11,4,stefan
SciVis,2020,10.1109/TVCG.2020.3028955,pascal nardini,1,First,4,1,pascal
SciVis,2020,10.1109/TVCG.2020.3028955,min chen 0001,2,Middle,34,17,min
SciVis,2020,10.1109/TVCG.2020.3028955,roxana bujack,3,Middle,8,2,roxana
SciVis,2020,10.1109/TVCG.2020.3028955,michael böttinger,4,Middle,14,3,michael
SciVis,2020,10.1109/TVCG.2020.3028955,gerik scheuermann,5,Last,24,28,gerik
VAST,2020,10.1109/TVCG.2020.3028956,hiroaki natsukawa,1,First,8,1,hiroaki
VAST,2020,10.1109/TVCG.2020.3028956,ethan r. deyle,2,Middle,1,1,ethan
VAST,2020,10.1109/TVCG.2020.3028956,gerald m. pao,3,Middle,1,1,gerald
VAST,2020,10.1109/TVCG.2020.3028956,koji koyamada,4,Middle,30,4,koji
VAST,2020,10.1109/TVCG.2020.3028956,george sugihara,5,Last,1,1,george
VAST,2020,10.1109/TVCG.2020.3028957,xiao xie,1,First,18,3,xiao
VAST,2020,10.1109/TVCG.2020.3028957,fan du,2,Middle,22,3,fan
VAST,2020,10.1109/TVCG.2020.3028957,yingcai wu,3,Last,16,20,yingcai
VAST,2020,10.1109/VAST50239.2020.00008,"suyun sandra"" bae",1,First,1,1,suyun
VAST,2020,10.1109/VAST50239.2020.00008,federico rossi,2,Middle,15,1,federico
VAST,2020,10.1109/VAST50239.2020.00008,joshua vander hook,3,Middle,10,1,joshua
VAST,2020,10.1109/VAST50239.2020.00008,scott davidoff,4,Middle,16,1,scott
VAST,2020,10.1109/VAST50239.2020.00008,"kwan-liu ma""",5,Last,1,1,kwan-liu
VAST,2020,10.1109/VAST50239.2020.00010,takanori fujiwara,1,First,11,4,takanori
VAST,2020,10.1109/VAST50239.2020.00010,jian zhao 0010,2,Middle,10,13,jian
VAST,2020,10.1109/VAST50239.2020.00010,francine chen 0001,3,Middle,37,2,francine
VAST,2020,10.1109/VAST50239.2020.00010,kwan-liu ma,4,Last,31,61,kwan-liu
VAST,2020,10.1109/TVCG.2020.3028888,yuxin ma,1,First,14,3,yuxin
VAST,2020,10.1109/TVCG.2020.3028888,arlen fan,2,Middle,1,1,arlen
VAST,2020,10.1109/TVCG.2020.3028888,jingrui he,3,Middle,17,1,jingrui
VAST,2020,10.1109/TVCG.2020.3028888,arun reddy nelakurthi,4,Middle,4,1,arun
VAST,2020,10.1109/TVCG.2020.3028888,ross maciejewski,5,Last,16,17,ross
VAST,2020,10.1109/TVCG.2020.3028889,takanori fujiwara,1,First,11,5,takanori
VAST,2020,10.1109/TVCG.2020.3028889,naohisa sakamoto,3,Middle,18,1,naohisa
VAST,2020,10.1109/TVCG.2020.3028889,jorji nonaka,4,Middle,19,1,jorji
VAST,2020,10.1109/TVCG.2020.3028889,keiji yamamoto,5,Middle,19,1,keiji
VAST,2020,10.1109/TVCG.2020.3028889,kwan-liu ma,6,Last,31,62,kwan-liu
SciVis,2020,10.1109/TVCG.2020.3028892,duong b. nguyen,1,First,7,1,duong
SciVis,2020,10.1109/TVCG.2020.3028892,rodolfo ostilla monico,2,Middle,6,2,rodolfo
SciVis,2020,10.1109/TVCG.2020.3028892,guoning chen,3,Last,17,5,guoning
SciVis,2020,10.1109/TVCG.2020.3028954,david groß,1,First,1,1,david
SciVis,2020,10.1109/TVCG.2020.3028954,stefan gumhold,2,Last,23,7,stefan
VAST,2020,10.1109/TVCG.2020.3028890,john e. wenskovitch,1,First,10,4,john
VAST,2020,10.1109/TVCG.2020.3028890,chris north 0001,2,Last,25,23,chris
VAST,2020,10.1109/TVCG.2020.3028894,xiaoyi wang,1,First,15,1,xiaoyi
VAST,2020,10.1109/TVCG.2020.3028894,alexander eiselmayer,2,Middle,2,1,alexander
VAST,2020,10.1109/TVCG.2020.3028894,wendy e. mackay,3,Middle,33,1,wendy
VAST,2020,10.1109/TVCG.2020.3028894,kasper hornbæk,4,Middle,22,5,kasper
VAST,2020,10.1109/TVCG.2020.3028894,chat wacharamanotham,5,Last,10,1,chat
VAST,2020,10.1109/TVCG.2020.3028976,joseph f. derose,1,First,1,1,joseph
VAST,2020,10.1109/TVCG.2020.3028976,jiayao wang,2,Middle,15,1,jiayao
VAST,2020,10.1109/TVCG.2020.3028976,matthew berger,3,Last,11,2,matthew
VAST,2020,10.1109/TVCG.2020.3028958,tiankai xie,1,First,2,2,tiankai
VAST,2020,10.1109/TVCG.2020.3028958,yuxin ma,2,Middle,14,4,yuxin
VAST,2020,10.1109/TVCG.2020.3028958,hanghang tong,3,Middle,17,2,hanghang
VAST,2020,10.1109/TVCG.2020.3028958,my t. thai,4,Middle,16,1,my
VAST,2020,10.1109/TVCG.2020.3028958,ross maciejewski,5,Last,16,18,ross
InfoVis,2020,10.1109/TVCG.2020.3028984,yea-seul kim,1,First,7,3,yea-seul
InfoVis,2020,10.1109/TVCG.2020.3028984,paula kayongo,2,Middle,1,1,paula
InfoVis,2020,10.1109/TVCG.2020.3028984,madeleine grunde-mclaughlin,3,Middle,1,1,madeleine
InfoVis,2020,10.1109/TVCG.2020.3028984,jessica hullman,4,Last,10,11,jessica
VAST,2020,10.1109/TVCG.2020.3028985,yang liu 0136,1,First,3,1,yang
VAST,2020,10.1109/TVCG.2020.3028985,alex kale,2,Middle,3,3,alex
VAST,2020,10.1109/TVCG.2020.3028985,tim althoff,3,Middle,9,1,tim
VAST,2020,10.1109/TVCG.2020.3028985,jeffrey heer,4,Last,20,26,jeffrey
InfoVis,2020,10.1109/TVCG.2020.3030403,danqing shi,1,First,9,1,danqing
InfoVis,2020,10.1109/TVCG.2020.3030403,xinyue xu,2,Middle,5,1,xinyue
InfoVis,2020,10.1109/TVCG.2020.3030403,fuling sun,3,Middle,1,1,fuling
InfoVis,2020,10.1109/TVCG.2020.3030403,yang shi 0007,4,Middle,8,1,yang
InfoVis,2020,10.1109/TVCG.2020.3030403,nan cao,5,Last,15,12,nan
InfoVis,2020,10.1109/TVCG.2020.3030456,bernhard jenny,1,First,20,3,bernhard
InfoVis,2020,10.1109/TVCG.2020.3030456,magnus heitzler,2,Middle,8,2,magnus
InfoVis,2020,10.1109/TVCG.2020.3030456,dilpreet singh,3,Middle,20,1,dilpreet
InfoVis,2020,10.1109/TVCG.2020.3030456,marianna farmakis-serebryakova,4,Middle,1,1,marianna
InfoVis,2020,10.1109/TVCG.2020.3030456,jeffery chieh liu,5,Middle,1,1,jeffery
InfoVis,2020,10.1109/TVCG.2020.3030456,lorenz hurni,6,Last,20,1,lorenz
VAST,2020,10.1109/TVCG.2020.3030443,dylan cashman,1,First,4,2,dylan
VAST,2020,10.1109/TVCG.2020.3030443,shenyu xu,2,Middle,3,1,shenyu
VAST,2020,10.1109/TVCG.2020.3030443,subhajit das,3,Middle,9,2,subhajit
VAST,2020,10.1109/TVCG.2020.3030443,florian heimerl,4,Middle,9,6,florian
VAST,2020,10.1109/TVCG.2020.3030443,cong liu,5,Middle,18,1,cong
VAST,2020,10.1109/TVCG.2020.3030443,shah rukh humayoun,6,Middle,13,1,shah
VAST,2020,10.1109/TVCG.2020.3030443,michael gleicher,7,Middle,31,13,michael
VAST,2020,10.1109/TVCG.2020.3030443,alex endert,8,Middle,12,21,alex
VAST,2020,10.1109/TVCG.2020.3030443,remco chang,9,Last,15,19,remco
VAST,2020,10.1109/TVCG.2020.3030357,sabin devkota,1,First,4,1,sabin
VAST,2020,10.1109/TVCG.2020.3030357,pascal aschwanden,2,Middle,15,1,pascal
VAST,2020,10.1109/TVCG.2020.3030357,adam kunen,3,Middle,18,1,adam
VAST,2020,10.1109/TVCG.2020.3030357,matthew p. legendre,4,Middle,13,1,matthew
VAST,2020,10.1109/TVCG.2020.3030357,katherine e. isaacs,5,Last,10,4,katherine
InfoVis,2020,10.1109/TVCG.2020.3030351,jiayun fu,1,First,3,1,jiayun
InfoVis,2020,10.1109/TVCG.2020.3030351,bin zhu,2,Middle,29,1,bin
InfoVis,2020,10.1109/TVCG.2020.3030351,weiwei cui,3,Middle,15,18,weiwei
InfoVis,2020,10.1109/TVCG.2020.3030351,song ge,4,Middle,15,1,song
InfoVis,2020,10.1109/TVCG.2020.3030351,yun wang 0012,5,Middle,5,7,yun
InfoVis,2020,10.1109/TVCG.2020.3030351,haidong zhang,6,Middle,10,4,haidong
InfoVis,2020,10.1109/TVCG.2020.3030351,he huang,7,Middle,28,2,he
InfoVis,2020,10.1109/TVCG.2020.3030351,yuanyuan tang,8,Middle,5,1,yuanyuan
InfoVis,2020,10.1109/TVCG.2020.3030351,dongmei zhang,9,Middle,24,3,dongmei
InfoVis,2020,10.1109/TVCG.2020.3030351,xiaojing ma 0002,10,Last,14,1,xiaojing
InfoVis,2020,10.1109/TVCG.2020.3030472,laura j. perovich,1,First,8,1,laura
InfoVis,2020,10.1109/TVCG.2020.3030472,sara ann wylie,2,Middle,7,1,sara
InfoVis,2020,10.1109/TVCG.2020.3030472,roseann bongiovanni,3,Last,1,1,roseann
SciVis,2020,10.1109/TVCG.2020.3030438,maría virginia sabando,1,First,2,1,maría
SciVis,2020,10.1109/TVCG.2020.3030438,pavol ulbrich,2,Middle,2,1,pavol
SciVis,2020,10.1109/TVCG.2020.3030438,matías n. selzer,3,Middle,3,1,matías
SciVis,2020,10.1109/TVCG.2020.3030438,jan byska,4,Middle,8,4,jan
SciVis,2020,10.1109/TVCG.2020.3030438,jan mican,5,Middle,1,1,jan
SciVis,2020,10.1109/TVCG.2020.3030438,ignacio ponzoni,6,Middle,17,1,ignacio
SciVis,2020,10.1109/TVCG.2020.3030438,axel j. soto,7,Middle,13,1,axel
SciVis,2020,10.1109/TVCG.2020.3030438,maria luján ganuza,8,Middle,9,2,maria
SciVis,2020,10.1109/TVCG.2020.3030438,barbora kozlíková,9,Last,14,6,barbora
VAST,2020,10.1109/TVCG.2020.3030418,zijie j. wang,1,First,1,1,zijie
VAST,2020,10.1109/TVCG.2020.3030418,robert turko,2,Middle,1,1,robert
VAST,2020,10.1109/TVCG.2020.3030418,omar shaikh,3,Middle,5,1,omar
VAST,2020,10.1109/TVCG.2020.3030418,haekyu park,4,Middle,4,2,haekyu
VAST,2020,10.1109/TVCG.2020.3030418,nilaksh das,5,Middle,5,1,nilaksh
VAST,2020,10.1109/TVCG.2020.3030418,fred hohman,6,Middle,4,4,fred
VAST,2020,10.1109/TVCG.2020.3030418,minsuk kahng,7,Middle,11,5,minsuk
VAST,2020,10.1109/TVCG.2020.3030418,duen horng chau,8,Last,15,7,duen
VAST,2020,10.1109/TVCG.2020.3030461,guan li,1,First,10,1,guan
VAST,2020,10.1109/TVCG.2020.3030461,junpeng wang,2,Middle,9,4,junpeng
VAST,2020,10.1109/TVCG.2020.3030461,han-wei shen,3,Middle,27,38,han-wei
VAST,2020,10.1109/TVCG.2020.3030461,kaixin chen,4,Middle,3,1,kaixin
VAST,2020,10.1109/TVCG.2020.3030461,guihua shan,5,Middle,14,1,guihua
VAST,2020,10.1109/TVCG.2020.3030461,zhonghua lu,6,Last,16,1,zhonghua
VAST,2020,10.1109/TVCG.2020.3030411,siming chen 0001,1,First,7,6,siming
VAST,2020,10.1109/TVCG.2020.3030411,natalia v. andrienko,2,Middle,28,15,natalia
VAST,2020,10.1109/TVCG.2020.3030411,gennady l. andrienko,3,Middle,28,16,gennady
VAST,2020,10.1109/TVCG.2020.3030411,jie li 0006,4,Middle,7,2,jie
VAST,2020,10.1109/TVCG.2020.3030411,xiaoru yuan,5,Last,18,22,xiaoru
InfoVis,2020,10.1109/TVCG.2020.3030375,eytan adar,1,First,26,5,eytan
InfoVis,2020,10.1109/TVCG.2020.3030375,elsie lee,2,Last,1,1,elsie
InfoVis,2020,10.1109/TVCG.2020.3030419,sehi l'yi,1,First,7,1,sehi
InfoVis,2020,10.1109/TVCG.2020.3030419,jaemin jo,2,Middle,7,3,jaemin
InfoVis,2020,10.1109/TVCG.2020.3030419,jinwook seo,3,Last,20,7,jinwook
VAST,2020,10.1109/TVCG.2020.3030430,shayan monadjemi,1,First,1,1,shayan
VAST,2020,10.1109/TVCG.2020.3030430,roman garnett,2,Middle,12,1,roman
VAST,2020,10.1109/TVCG.2020.3030430,alvitta ottley,3,Last,9,4,alvitta
InfoVis,2020,10.1109/TVCG.2020.3030338,xi chen,1,First,29,2,xi
InfoVis,2020,10.1109/TVCG.2020.3030338,wei zeng 0004,2,Middle,8,4,wei
InfoVis,2020,10.1109/TVCG.2020.3030338,yanna lin,3,Middle,1,1,yanna
InfoVis,2020,10.1109/TVCG.2020.3030338,hayder al-maneea,4,Middle,2,1,hayder
InfoVis,2020,10.1109/TVCG.2020.3030338,jonathan roberts 0002,5,Middle,11,4,jonathan
InfoVis,2020,10.1109/TVCG.2020.3030338,remco chang,6,Last,15,20,remco
VAST,2020,10.1109/VAST50239.2020.00006,xumeng wang,1,First,4,3,xumeng
VAST,2020,10.1109/VAST50239.2020.00006,wei chen 0001,2,Middle,18,28,wei
VAST,2020,10.1109/VAST50239.2020.00006,jiazhi xia,3,Middle,12,6,jiazhi
VAST,2020,10.1109/VAST50239.2020.00006,zexian chen,4,Middle,2,1,zexian
VAST,2020,10.1109/VAST50239.2020.00006,dongshi xu,5,Middle,1,1,dongshi
VAST,2020,10.1109/VAST50239.2020.00006,xiangyang wu,6,Middle,3,1,xiangyang
VAST,2020,10.1109/VAST50239.2020.00006,mingliang xu,7,Middle,11,2,mingliang
VAST,2020,10.1109/VAST50239.2020.00006,tobias schreck,8,Last,17,19,tobias
InfoVis,2020,10.1109/TVCG.2020.3030440,zhiguang zhou,1,First,11,3,zhiguang
InfoVis,2020,10.1109/TVCG.2020.3030440,chen shi,2,Middle,14,1,chen
InfoVis,2020,10.1109/TVCG.2020.3030440,xilong shen,3,Middle,1,1,xilong
InfoVis,2020,10.1109/TVCG.2020.3030440,lihong cai,4,Middle,12,1,lihong
InfoVis,2020,10.1109/TVCG.2020.3030440,haoxuan wang,5,Middle,2,1,haoxuan
InfoVis,2020,10.1109/TVCG.2020.3030440,yuhua liu,6,Middle,17,1,yuhua
InfoVis,2020,10.1109/TVCG.2020.3030440,ying zhao 0001,7,Middle,11,6,ying
InfoVis,2020,10.1109/TVCG.2020.3030440,wei chen 0001,8,Last,18,29,wei
InfoVis,2020,10.1109/TVCG.2020.3030433,zezhong wang,1,First,4,1,zezhong
InfoVis,2020,10.1109/TVCG.2020.3030433,jacob ritchie,2,Middle,3,2,jacob
InfoVis,2020,10.1109/TVCG.2020.3030433,jingtao zhou,3,Middle,19,1,jingtao
InfoVis,2020,10.1109/TVCG.2020.3030433,fanny chevalier,4,Middle,14,14,fanny
InfoVis,2020,10.1109/TVCG.2020.3030433,benjamin bach,5,Last,11,10,benjamin
InfoVis,2020,10.1109/TVCG.2020.3030435,benjamin lee,1,First,41,1,benjamin
InfoVis,2020,10.1109/TVCG.2020.3030435,dave brown,2,Middle,17,1,dave
InfoVis,2020,10.1109/TVCG.2020.3030435,bongshin lee,3,Middle,18,22,bongshin
InfoVis,2020,10.1109/TVCG.2020.3030435,christophe hurter,4,Middle,14,12,christophe
InfoVis,2020,10.1109/TVCG.2020.3030435,steven mark drucker,5,Middle,34,8,steven
InfoVis,2020,10.1109/TVCG.2020.3030435,tim dwyer,6,Last,22,16,tim
SciVis,2020,10.1109/TVCG.2020.3030473,liang zhou 0001,1,First,11,1,liang
SciVis,2020,10.1109/TVCG.2020.3030473,christopher r. johnson 0001,2,Middle,29,10,christopher
SciVis,2020,10.1109/TVCG.2020.3030473,daniel weiskopf,3,Last,24,41,daniel
VAST,2020,10.1109/TVCG.2020.3030342,furui cheng,1,First,3,2,furui
VAST,2020,10.1109/TVCG.2020.3030342,yao ming,2,Middle,8,4,yao
VAST,2020,10.1109/TVCG.2020.3030342,huamin qu,3,Last,22,48,huamin
SciVis,2020,10.1109/TVCG.2020.3030344,dominik engel,1,First,17,1,dominik
SciVis,2020,10.1109/TVCG.2020.3030344,timo ropinski,2,Last,17,13,timo
InfoVis,2020,10.1109/TVCG.2020.3030464,elaine huynh,1,First,4,1,elaine
InfoVis,2020,10.1109/TVCG.2020.3030464,angela nyhout,2,Middle,8,1,angela
InfoVis,2020,10.1109/TVCG.2020.3030464,patricia ganea,3,Middle,10,1,patricia
InfoVis,2020,10.1109/TVCG.2020.3030464,fanny chevalier,4,Last,14,15,fanny
VAST,2020,10.1109/VAST50239.2020.00007,weikai yang,1,First,1,1,weikai
VAST,2020,10.1109/VAST50239.2020.00007,zhen li,2,Middle,19,4,zhen
VAST,2020,10.1109/VAST50239.2020.00007,mengchen liu,3,Middle,8,7,mengchen
VAST,2020,10.1109/VAST50239.2020.00007,yafeng lu,4,Middle,7,5,yafeng
VAST,2020,10.1109/VAST50239.2020.00007,kelei cao,5,Middle,6,3,kelei
VAST,2020,10.1109/VAST50239.2020.00007,ross maciejewski,6,Middle,16,19,ross
VAST,2020,10.1109/VAST50239.2020.00007,shixia liu,7,Last,18,22,shixia
SciVis,2020,10.1109/TVCG.2020.3030394,tushar m. athawale,1,First,8,4,tushar
SciVis,2020,10.1109/TVCG.2020.3030394,bo ma 0002,2,Middle,7,2,bo
SciVis,2020,10.1109/TVCG.2020.3030394,elham sakhaee,3,Middle,8,2,elham
SciVis,2020,10.1109/TVCG.2020.3030394,christopher r. johnson 0001,4,Middle,29,11,christopher
SciVis,2020,10.1109/TVCG.2020.3030394,alireza entezari,5,Last,19,9,alireza
InfoVis,2020,10.1109/TVCG.2020.3030447,minfeng zhu,1,First,6,2,minfeng
InfoVis,2020,10.1109/TVCG.2020.3030447,wei chen 0001,2,Middle,18,30,wei
InfoVis,2020,10.1109/TVCG.2020.3030447,yuanzhe hu,3,Middle,4,2,yuanzhe
InfoVis,2020,10.1109/TVCG.2020.3030447,yuxuan hou,4,Middle,2,1,yuxuan
InfoVis,2020,10.1109/TVCG.2020.3030447,liangjun liu,5,Middle,2,1,liangjun
InfoVis,2020,10.1109/TVCG.2020.3030447,kaiyuan zhang,6,Last,7,1,kaiyuan
SciVis,2020,10.1109/TVCG.2020.3030381,duong hoang,1,First,4,2,duong
SciVis,2020,10.1109/TVCG.2020.3030381,brian summa,2,Middle,11,4,brian
SciVis,2020,10.1109/TVCG.2020.3030381,harsh bhatia,3,Middle,13,3,harsh
SciVis,2020,10.1109/TVCG.2020.3030381,peter lindstrom,4,Middle,26,16,peter
SciVis,2020,10.1109/TVCG.2020.3030381,pavol klacansky,5,Middle,6,4,pavol
SciVis,2020,10.1109/TVCG.2020.3030381,william usher,6,Middle,6,4,william
SciVis,2020,10.1109/TVCG.2020.3030381,peer-timo bremer,7,Middle,18,22,peer-timo
SciVis,2020,10.1109/TVCG.2020.3030381,valerio pascucci,8,Last,28,38,valerio
InfoVis,2020,10.1109/TVCG.2020.3030427,yalong yang 0001,1,First,7,3,yalong
InfoVis,2020,10.1109/TVCG.2020.3030427,maxime cordeil,2,Middle,10,7,maxime
InfoVis,2020,10.1109/TVCG.2020.3030427,johanna beyer,3,Middle,14,13,johanna
InfoVis,2020,10.1109/TVCG.2020.3030427,tim dwyer,4,Middle,22,17,tim
InfoVis,2020,10.1109/TVCG.2020.3030427,kim marriott,5,Middle,35,13,kim
InfoVis,2020,10.1109/TVCG.2020.3030427,hanspeter pfister,6,Last,29,49,hanspeter
VAST,2020,10.1109/TVCG.2020.3030432,jun yuan,1,First,25,1,jun
VAST,2020,10.1109/TVCG.2020.3030432,shouxing xiang,2,Middle,2,2,shouxing
VAST,2020,10.1109/TVCG.2020.3030432,jiazhi xia,3,Middle,12,7,jiazhi
VAST,2020,10.1109/TVCG.2020.3030432,lingyun yu,4,Middle,15,6,lingyun
VAST,2020,10.1109/TVCG.2020.3030432,shixia liu,5,Last,18,23,shixia
InfoVis,2020,10.1109/TVCG.2020.3030393,jiacheng pan,1,First,4,1,jiacheng
InfoVis,2020,10.1109/TVCG.2020.3030393,wei chen 0001,2,Middle,18,31,wei
InfoVis,2020,10.1109/TVCG.2020.3030393,xiaodong zhao,3,Middle,22,1,xiaodong
InfoVis,2020,10.1109/TVCG.2020.3030393,shuyue zhou,4,Middle,2,3,shuyue
InfoVis,2020,10.1109/TVCG.2020.3030393,wei zeng,5,Middle,23,1,wei
InfoVis,2020,10.1109/TVCG.2020.3030393,minfeng zhu,6,Middle,6,3,minfeng
InfoVis,2020,10.1109/TVCG.2020.3030393,jian chen,7,Middle,33,5,jian
InfoVis,2020,10.1109/TVCG.2020.3030393,siwei fu,8,Middle,7,4,siwei
InfoVis,2020,10.1109/TVCG.2020.3030393,yingcai wu,9,Last,16,21,yingcai
VAST,2020,10.1109/TVCG.2020.3030354,mário popolin neto,1,First,9,1,mário
VAST,2020,10.1109/TVCG.2020.3030354,fernando vieira paulovich,2,Last,15,7,fernando
SciVis,2020,10.1109/TVCG.2020.3030402,xavier tricoche,1,First,22,15,xavier
SciVis,2020,10.1109/TVCG.2020.3030402,wayne r. schlei,2,Middle,1,1,wayne
SciVis,2020,10.1109/TVCG.2020.3030402,kathleen c. howell,3,Last,5,1,kathleen
InfoVis,2020,10.1109/TVCG.2020.3030360,younghoon kim,1,First,16,1,younghoon
InfoVis,2020,10.1109/TVCG.2020.3030360,jeffrey heer,2,Last,20,27,jeffrey
VAST,2020,10.1109/TVCG.2020.3030414,youngtaek kim,1,First,10,1,youngtaek
VAST,2020,10.1109/TVCG.2020.3030414,jaeyoung kim,2,Middle,16,1,jaeyoung
VAST,2020,10.1109/TVCG.2020.3030414,hyeon jeon,3,Middle,1,1,hyeon
VAST,2020,10.1109/TVCG.2020.3030414,young-ho kim,4,Middle,22,1,young-ho
VAST,2020,10.1109/TVCG.2020.3030414,hyunjoo song,5,Middle,17,2,hyunjoo
VAST,2020,10.1109/TVCG.2020.3030414,bo hyoung kim,6,Middle,24,6,bo
VAST,2020,10.1109/TVCG.2020.3030414,jinwook seo,7,Last,20,8,jinwook
InfoVis,2020,10.1109/TVCG.2020.3030355,alex bigelow,1,First,7,4,alex
InfoVis,2020,10.1109/TVCG.2020.3030355,katy williams,2,Middle,3,2,katy
InfoVis,2020,10.1109/TVCG.2020.3030355,katherine e. isaacs,3,Last,10,5,katherine
